vo,route_id,F_Class,Urban_Type,Fd_Aid_Rd,Control,Num_Lanes,Opp_Lanes,Surface_Tp,Surface_Wd,Shldr_Rt_W,Shldr_Rt_T,Shldr_Lt_W,Shldr_Lt_T,Shldr_UL_W,Shldr_UL_T,Med_Width,Med_Type,Curb,Lt_Sidewlk,Rt_Sidewlk,Terrain,Toll_Road,City,County,AADT,AADT_Year,Length
3095,B1212,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1286019
3096,B1213,,,0,,,,,,,,,,,,,,,,,,,,,,,11.3206868
3097,B1214,,,0,,,,,,,,,,,,,,,,,,,,,,,4.0708185
3098,B1215,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1125034
3099,B1216,,,0,,,,,,,,,,,,,,,,,,,,,,,0.8098099
3100,B1217,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1402384
3101,B1218,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1453567
3102,B1219,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1868682
3103,B1220,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1134329
3104,B1221,,,0,,,,,,,,,,,,,,,,,,,,,,,1.402236
3105,B1222,,,0,,,,,,,,,,,,,,,,,,,,,,,1.3124604
3106,B1223,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2275955
3107,B1224,,,0,,,,,,,,,,,,,,,,,,,,,,,2.2103432
3108,B1225,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3781936
3109,B1226,,,0,,,,,,,,,,,,,,,,,,,,,,,6.9900633
3110,B1227,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1378512
3111,B1228,,,0,,,,,,,,,,,,,,,,,,,,,,,2.7686558
3112,B1229,,,0,,,,,,,,,,,,,,,,,,,,,,,2.1237368
3113,B1230,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3936647
3114,B1231,,,0,,,,,,,,,,,,,,,,,,,,,,,6.0989836
3115,B1232,,,0,,,,,,,,,,,,,,,,,,,,,,,0.9459873
3116,B1233,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3304163
3117,B1234,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2061084
3118,B1235,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1286601
3119,B1236,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1409446
3120,B1237,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5430509
3121,B1238,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1151649
3122,B1239,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6175676
3123,B1240,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2695181
3124,B1241,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1561955
3125,B1242,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1555652
3126,B1243,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5808712
3127,B1244,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0105677
3128,B1245,,,0,,,,,,,,,,,,,,,,,,,,,,,2.366629
3129,B1246,,,0,,,,,,,,,,,,,,,,,,,,,,,2.1157704
3130,B1247,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2289677
3131,B1248,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2447713
3132,B1249,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0812768
3133,B1250,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4340958
3134,B1251,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2761665
3135,B1252,,,0,,,,,,,,,,,,,,,,,,,,,,,0.9565589
3136,B1253,,,0,,,,,,,,,,,,,,,,,,,,,,,1.6487354
3137,B1254,,,0,,,,,,,,,,,,,,,,,,,,,,,7.2021192
3138,B1255,,,0,,,,,,,,,,,,,,,,,,,,,,,1.3265371
3139,B1256,,,0,,,,,,,,,,,,,,,,,,,,,,,1.6433114
3140,B1257,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7840223
3141,B1258,,,0,,,,,,,,,,,,,,,,,,,,,,,0.727935
3142,B1259,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3231606
3143,B1260,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7545857
3144,B1261,,,0,,,,,,,,,,,,,,,,,,,,,,,0.189007
3145,B1262,0,5,0,,0,0,,,,,,,,,,,,,,,,140,27,,,0.7404222
3146,B1263,0,5,0,,0,0,,,,,,,,,,,,,,,,140,27,,,0.6424227
3147,B1264,,,0,,,,,,,,,,,,,,,,,,,,,,,1.1158963
3148,B1265,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4479599
3149,B1266,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2662449
3150,B1267,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5601049
3151,B1268,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1363472
3152,B1269,,,0,,,,,,,,,,,,,,,,,,,,,,,4.4136047
3153,B1270,,,0,,,,,,,,,,,,,,,,,,,,,,,2.0600223
3154,B1271,,,0,,,,,,,,,,,,,,,,,,,,,,,2.7816059
3155,B1272,,,0,,,,,,,,,,,,,,,,,,,,,,,5.4472536
3156,B1273,,,0,,,,,,,,,,,,,,,,,,,,,,,3.1227327
3157,B1274,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4496256
3158,B1275,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7417626
3159,B1276,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4315662
3160,B1277,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2173707
3161,B1278,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2171394
3162,B1279,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4351783
3163,B1280,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2970665
3164,B1281,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6408432
3165,B1282,,,0,,,,,,,,,,,,,,,,,,,,,,,1.5102371
3166,B1283,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4123223
3167,B1284,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1542362
3168,B1285,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2438063
3169,B1286,,,0,,,,,,,,,,,,,,,,,,,,,,,6.3100602
3170,B1287,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6980603
3171,B1288,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0051101
3172,B1289,,,0,,,,,,,,,,,,,,,,,,,,,,,0.128595
3173,B1290,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0420605
3174,B1291,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0458497
3175,B1292,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0902465
3176,B1293,,,0,,,,,,,,,,,,,,,,,,,,,,,10.1885075
3177,B1294,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0815402
3178,B1295,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0588136
3179,B1296,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0185296
3180,B1297,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1179382
3181,B1298,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0862753
3182,B1299,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0802601
3183,B1300,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0648599
3184,B1301,,,0,,,,,,,,,,,,,,,,,,,,,,,4.709779
3185,B1302,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2034553
3186,B1303,,,0,,,,,,,,,,,,,,,,,,,,,,,1.1514214
3187,B1304,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0249946
3188,B1305,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0367168
3189,B1306,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0053883
3190,B1307,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0774222
3191,B1308,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0122212
3192,B1309,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0175496
3193,B1310,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0275322
3194,B1311,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1909519
3195,B1312,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1667722
3196,B1313,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0439
3197,B1314,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1086845
3198,B1315,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0182191
3199,B1316,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2002914
3200,B1317,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0996128
3201,B1318,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1744561
3202,B1319,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3643798
3203,B1320,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1865601
3204,B1321,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1540524
3205,B1322,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3958316
3206,B1323,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1643009
3207,B1324,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0353223
3208,B1325,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1704814
3209,B1326,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4391569
3210,B1327,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2687111
3211,B1328,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2648426
3212,B1329,,,0,,,,,,,,,,,,,,,,,,,,,,,1.7045636
3213,B1330,,,0,,,,,,,,,,,,,,,,,,,,,,,1.3327129
3214,B1331,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3890209
3215,B1332,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0641911
3216,B1333,,,0,,,,,,,,,,,,,,,,,,,,,,,6.380629
3217,B1334,,,0,,,,,,,,,,,,,,,,,,,,,,,1.8737443
3218,B1335,,,0,,,,,,,,,,,,,,,,,,,,,,,4.3574197
3219,B1336,,,0,,,,,,,,,,,,,,,,,,,,,,,2.3812768
3220,B1337,,,0,,,,,,,,,,,,,,,,,,,,,,,2.1094467
3221,B1338,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1929513
3222,B1339,,,0,,,,,,,,,,,,,,,,,,,,,,,1.4655105
3223,B1340,,,0,,,,,,,,,,,,,,,,,,,,,,,0.472021
3224,B1341,,,0,,,,,,,,,,,,,,,,,,,,,,,0.233691
3225,B1342,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4077291
3226,B1343,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1504632
3227,B1344,,,0,,,,,,,,,,,,,,,,,,,,,,,0.662738
3228,B1345,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5122888
3229,B1346,,,0,,,,,,,,,,,,,,,,,,,,,,,2.1614247
3230,B1347,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0625033
3231,B1348,,,0,,,,,,,,,,,,,,,,,,,,,,,0.08428
3232,B1349,,,0,,,,,,,,,,,,,,,,,,,,,,,1.7383227
3233,B1350,,,0,,,,,,,,,,,,,,,,,,,,,,,1.3253416
3234,B1351,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1352129
3235,B1352,,,0,,,,,,,,,,,,,,,,,,,,,,,2.2732591
3236,B1353,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3914376
3237,B1354,,,0,,,,,,,,,,,,,,,,,,,,,,,1.4935057
3238,B1355,,,0,,,,,,,,,,,,,,,,,,,,,,,21.6204889
3239,B1356,,,0,,,,,,,,,,,,,,,,,,,,,,,2.9940705
3240,B1357,,,0,,,,,,,,,,,,,,,,,,,,,,,2.4282136
3241,B1358,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0729379
3242,B1359,,,0,,,,,,,,,,,,,,,,,,,,,,,9.3815736
3243,B1360,,,0,,,,,,,,,,,,,,,,,,,,,,,5.9455801
3244,B1361,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0375954
3245,B1362,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0700639
3246,B1363,,,0,,0,0,,,,,,,,,,,,,,,,,,,,1.3988616
3247,B1364,,,0,,0,0,,,,,,,,,,,,,,,,,,,,0.6148179
3248,B1365,,,0,,,,,,,,,,,,,,,,,,,,,,,11.3470831
3249,B1366,,,0,,,,,,,,,,,,,,,,,,,,,,,0.8336891
3250,B1367,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1586839
3251,B1368,,,0,,,,,,,,,,,,0,0,,,,,,,,,,4.9074248
3252,B1369,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2366854
3253,B1370,,,0,,,,,,,,,,,,,,,,,,,,,,,2.419999
3254,B1371,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4570556
3255,B1372,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1298017
3256,B1373,,,0,,,,,,,,,,,,,,,,,,,,,,,3.0801739
3257,B1374,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3027612
3258,B1375,,,0,,,,,,,,,,,,,,,,,,,,,,,1.7100841
3259,B1376,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2041353
3260,B1377,,,0,,,,,,,,,,,,,,,,,,,,,,,0.189069
3261,B1378,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0498273
3262,B1379,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1889709
3263,B1380,,,0,,,,,,,,,,,,,,,,,,,,,,,2.4243568
3264,B1381,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3770546
3265,B1382,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4129978
3266,B1383,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2722407
3267,B1383,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032856
3268,B1384,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1190966
3269,B1384,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0317971
3270,B1385,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3581008
3271,B1386,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2600683
3272,B1387,,,0,,,,,,,,,,,,,,,,,,,,,,,1.6075032
3273,B1388,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2928461
3274,B1389,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2354672
3275,B1390,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5891894
3276,B1391,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1602682
3277,B1392,,,0,,,,,,,,,,,,,,,,,,,,,,,1.1498016
3278,B1393,,,0,,,,,,,,,,,,,,,,,,,,,,,1.5429746
3279,B1394,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5036914
3280,B1395,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1199597
3281,B1396,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3182968
3282,B1397,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0954765
3283,B1398,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0478644
3284,B1399,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1691215
3285,B1400,,,0,,,,,,,,,,,,,,,,,,,,,,,1.956896
3286,B1401,,,0,,,,,,,,,,,,,,,,,,,,,,,1.465733
3287,B1402,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6310158
3288,B1403,,,0,,,,,,,,,,,,,,,,,,,,,,,0.876609
3289,B1404,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2379325
3290,B1405,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4094339
3291,B1406,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3644673
3292,B1407,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1190844
3293,B1408,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0574506
3294,B1409,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0203597
3295,B1410,,,0,,,,,,,,,,,,,,,,10,,,,,,,0.0224816
3296,B1410,,,0,,,,,,,,,,,,,,,10,10,,,,,,,0.0640254
3297,B1411,,,0,,,,,,,,,,,,,,,10,,,,,,,,0.0224816
3298,B1412,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0948477
3299,B1413,,,0,,,,,,,,,,,,,,,10,,,,,,,,0.0831112
3300,B1414,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4252495
3301,B1415,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4134165
3302,B1416,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5230017
3303,B1417,,,0,,,,,,,,,,,,,,,,,,,,,,,12.2203691
3304,B1418,,,0,,,,,,,,,,,,,,,,,,,,,,,0.084077
3305,B1419,,,0,,,,,,,,,,,,,,,,,,,,,,,3.7938288
3306,B1420,,,0,,,,,,,,,,,,,,,,,,,,,,,1.8091345
3307,B1421,,,0,,,,,,,,,,,,,,,,,,,,,,,0.8238292
3308,B1422,,,0,,,,,,,,,,,,,,,,,,,,,,,0.9753009
3309,B1423,,,0,,,,,,,,,,,,,,,,,,,,,,,3.3924412
3310,B1424,,,0,,,,,,,,,,,,,,,,,,,,,,,2.7911921
3311,B1425,,,0,,,,,,,,,,,,,,,,,,,,,,,0.328759
3312,B1426,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0555443
3313,B1427,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4020093
3314,B1428,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6300976
3315,B1429,,,0,,,,,,,,,,,,,,,,,,,,,,,3.518105
3316,B1430,,,0,,,,,,,,,,,,,,,,,,,,,,,3.8799229
3317,B1431,,,0,,,,,,,,,,,,,,,,,,,,,,,4.9171386
3318,B1432,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7779309
3319,B1433,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3126322
3320,B1434,,,0,,,,,,,,,,,,,,,,,,,,,,,4.8935741
3321,B1435,,,0,,,,,,,,,,,,,,,,,,,,,,,8.5835699
3322,B1436,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1842307
3323,B1437,,,0,,,,,,,,,,,,,,,,,,,,,,,4.3883147
3324,B1438,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1881672
3325,B1439,,,0,,,,,,,,,,,,,,,,,,,,,,,1.7334438
3326,B1440,,,0,,,,,,,,,,,,,,,,,,,,,,,1.4842589
3327,B1441,,,0,,,,,,,,,,,,,,,,,,,,,,,20.5567739
3328,B1442,,,0,,,,,,,,,,,,,,,,,,,,,,,1.1420985
3329,B1443,,,0,,,,,,,,,,,,,,,,,,,,,,,6.2806259
3330,B1444,,,0,,,,,,,,,,,,,,,,,,,,,,,3.26724
3331,B1445,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0549912
3332,B1446,,,0,,,,,,,,,,,,,,,,,,,,,,,0.276479
3333,B1447,,,0,,,,,,,,,,,,,,,,,,,,,,,0.131144
3334,B1448,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2798124
3335,B1449,,,0,,,,,,,,,,,,,,,,,,,,,,,2.0888761
3336,B1450,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2535103
3337,B1451,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1232212
3338,B1452,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0300281
3339,B1453,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3306716
3340,B1454,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4178001
3341,B1455,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0290128
3342,B1456,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3865883
3343,B1457,,,0,,,,,,,,,,,,,,,,,,,,,,,2.2331788
3344,B1458,,,0,,,,,,,,,,,,,,,,,,,,,,,8.1211296
3345,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2910698
3346,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0621576
3347,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2120175
3348,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1610721
3349,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0580029
3350,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0933053
3351,B1459,,,0,,,,,,,,,,,,,,,,,,,,,,,4.3944107
3352,B1459,,,,,,,,,,,,,,,,,,,,,,,,,,4.3908444
3353,B1460,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2254207
3354,B1461,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0243961
3355,B1462,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1012484
3356,B1463,,,0,,,,,,,,,,,,,,,,,,,,,,,5.5041093
3357,B1464,,,0,,,,,,,,,,,,,,,,,,,,,,,1.9495171
3358,B1465,,,0,,,,,,,,,,,,,,,,,,,,,,,2.4249001
3359,B1466,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4361187
3360,B1467,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2826003
3361,B1468,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1326098
3362,B1468,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0830531
3363,B1468,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0627555
3364,B1468,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4381053
3365,B1469,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3706757
3366,B1470,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3922099
3367,B1470,,,0,,,,,,,,,,,,,,,,,,,,,,,0.6079795
3368,B1470,,,0,,,,,,,,,,,,,,,,,,,,,,,1.5377311
3369,B1471,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1456564
3370,B1472,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4286607
3371,B1472,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5270131
3372,B1473,,,0,,,,,,,,,,,,,,,,,,,,,,,2.6946044
3373,B1474,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7480071
3374,B1475,,,0,,,,,,,,,,,,,,,,,,,,,,,1.3966822
3375,B1476,,,0,,,,,,,,,,,,,,,,,,,,,,,9.8913164
3376,B1477,,,0,,,,,,,,,,,,,,,,,,,,,,,1.5632178
3377,B1477,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0088042
3378,B1477,,,0,,,,,,,,,,,,,,,,,,,,,,,1.4349275
3379,B1478,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1030955
3380,B1479,,,0,,,,,,,,,,,,,,,,,,,,,,,0.67316
3381,B1480,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1799662
3382,B1481,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2028157
3383,B1482,,,0,,,,,,,,,,,,,,,,,,,,,,,2.4055958
3384,B1483,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2428497
3385,B1484,,,0,,,,,,,,,,,,,,,,,,,,,,,0.798491
3386,B1485,,,0,,,,,,,,,,,,,,,,,,,,,,,0.5611284
3387,B1486,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1860503
3388,B1487,,,0,,,,,,,,,,,,,,,,,,,,,,,9.7536035
3389,B1488,,,0,,,,,,,,,,,,,,,,,,,,,,,9.1059576
3390,B1489,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0232389
3391,B1490,,,0,,,,,,,,,,,,,,,,,,,,,,,6.5014886
3392,B1491,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1084365
3393,B1492,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4099062
3394,B1493,,,0,,,,,,,,,,,,,,,,,,,,,,,1.6651914
3395,B1494,,,0,,,,,,,,,,,,,,,,,,,,,,,3.0660913
3396,B1495,,,0,,,,,,,,,,,,,,,,,,,,,,,0.9927914
3397,B1495A,,,0,,,,,,,,,,,,,,,,,,,,,,,0.7930165
3398,B1496,,,0,,,,,,,,,,,,,,,,,,,,,,,2.1122029
3399,B1497,,,0,,,,,,,,,,,,,,0,0,0,,,,,,,0.8977014
3400,B1498,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1287558
3401,B1499,,,0,,,,,,,,,,,,,,,,,,,,,,,2.0167044
3402,B1500,,,0,,,,,,,,,,,,,,0,,,,,,,,,0.9571618
3403,B1501,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1513154
3404,B1502,,,0,,,,,,,,,,,,,,,,,,,,,,,0.33828
3405,B1503,,,0,,,,,,,,,,,,,,0,,,,,,,,,0.3130558
3406,B1504,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1255759
3407,B1505,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3080902
3408,B1506,,,0,,,,,,,,,,,,,,,,,,,,,,,0.4113763
3409,B1507,,,0,,,,,,,,,,,,,,,,,,,,,,,0.082105
3410,B1508,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0756625
3411,B1509,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0400076
3412,B1510,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3222245
3413,B1511,,,0,,,,,,,,,,,,,,,,,,,,,,,1.8433835
3414,B1512,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2864295
3415,B1513,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1116874
3416,B1513,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0216763
3417,B1514,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0106318
3418,B1514,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3004852
3419,B1515,0,1,0,0,1,0,6,14,1,1,0,0,0,0,0,0,0,0,0,3,,178,17,1154,,0.1338443
3420,B1515,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1731154
3421,B1516,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3157989
3422,B1517,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2504201
3423,B1518,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2066321
3424,B1519,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2296238
3425,B1520,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0802157
3426,B1521,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0766716
3427,B1523,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2543843
3428,B1524,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3750064
3429,B1525,,,0,,,,,,,,,,,,,,,,,,,,,,,1.397759
3430,B1526,,,0,,,,,,,,,,,,,,,,,,,,,,,1.5414647
3431,B1527,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1375029
3432,B1528,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1376346
3433,B1529,,,0,,,,,,,,,,,,,,,,,,,,,,,1.0855264
3434,B1530,,,0,,,,,,,,,,,,,,,,,,,,,,,0.069532
3435,B1531,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1522411
3436,B1532,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1490019
3437,B1533,,,0,,,,,,,,,,,,,,,,,,,,,,,4.2207789
3438,B1535,,,0,,,,,,,,,,,,,,,,,,,,,,,0.1735021
3439,B1536,,,0,,,,,,,,,,,,,,,,,,,,,,,1.2609103
3440,B1537,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0728667
3441,B1538,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2750746
3442,B1539,,,0,,,,,,,,,,,,,,,,,,,,,,,0.3056946
3443,B1540,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2340185
3444,B1541,,,0,,,,,,,,,,,,,,,,,,,,,,,0.8214065
3445,B1542,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0423283
3446,B1543,,,0,,,,,,,,,,,,,,,,,,,,,,,0.2521681
3447,B1545,,,0,,,,,,,,,,,,,,,,,,,,,,,0.0410105
