GeneID	206014020-W-Milk	206014056-W-Milk	208013840-W-Milk	208024121-W-Milk	810049338-W-Milk	810049344-W-Milk	811035548-W-Milk	811035585-W-Milk	811035588-W-Milk	812007775-W-Milk	812027644-W-Milk	812027654-W-Milk	207016597-W2-Milk	208000940-W2-Milk	208000943-W2-Milk	208000985-W2-Milk	208001021-W2-Milk	209021318-W2-Milk	209021321-W2-Milk	210004788-W2-Milk	210004789-W2-Milk	210004794-W2-Milk	210004803-W2-Milk	210004816-W2-Milk	b1	b2	b3	207016597-W2-Blood	208000916-W2-Blood	208000940-W2-Blood	208000943-W2-Blood	208000985-W2-Blood	208001021-W2-Blood	209021318-W2-Blood	209021321-W2-Blood	210004788-W2-Blood
ENSBTAG00000002137	5	6	1	9	0	9	3	4	0	2	11	4	6	2	6	8	13	2	0	9	0	5	3	2	245	262	245	7	3	4	0	1	3	7	1	0
ENSBTAG00000002138	4	0	0	0	7	7	1	1	0	0	0	3	0	3	2	8	23	0	1	10	0	1	2	9	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0
ENSBTAG00000002140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002143	0	0	0	0	1	0	1	0	0	0	0	0	2	3	0	1	0	0	0	0	1	0	1	1	10	7	10	0	0	0	0	0	0	0	0	0
ENSBTAG00000002144	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	4	0	0	0	3	0	2	87	73	135	2	0	0	0	1	0	1	1	2
ENSBTAG00000002145	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002147	14	16	0	17	9	6	12	1	2	5	14	5	8	5	8	11	3	3	5	31	2	5	2	9	522	633	553	13	2	4	7	0	4	10	7	4
ENSBTAG00000002148	0	2	7	1	2	0	0	2	0	1	0	0	0	1	3	0	0	1	1	0	3	0	1	4	125	52	161	0	0	0	0	0	0	2	0	0
ENSBTAG00000002150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002154	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	55	39	97	2	0	0	0	0	0	1	1	0
ENSBTAG00000002157	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSBTAG00000002158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002163	4	10	5	7	19	0	0	1	2	22	15	7	7	15	2	21	66	3	2	64	1	14	16	4	63	75	66	36	1	6	4	0	15	11	4	8
ENSBTAG00000002164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	11	10	4	0	0	0	0	0	0	0	0	0
ENSBTAG00000002166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSBTAG00000002167	2	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSBTAG00000002169	1	0	0	1	0	0	0	2	0	0	2	0	3	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	5	0	0	0	1
ENSBTAG00000002170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000002171	1	3	0	5	1	0	3	0	0	2	2	4	0	0	0	1	0	0	0	7	4	0	0	1	182	173	238	0	0	1	0	0	0	0	0	0
ENSBTAG00000002174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002175	8	16	7	7	1	0	6	1	0	2	8	4	1	0	1	4	11	1	4	11	0	1	0	1	651	507	592	4	3	6	2	2	3	3	6	3
ENSBTAG00000002176	10	8	2	14	8	4	7	0	2	4	14	13	13	7	6	4	9	8	2	13	0	4	4	1	198	130	197	9	4	2	0	0	2	3	1	0
ENSBTAG00000002177	17	55	3	7	9	7	3	8	5	8	14	4	1	2	15	63	6	8	8	34	10	20	4	9	317	296	448	315	213	310	120	100	390	190	157	286
ENSBTAG00000002178	2	7	1	1	0	3	0	0	0	4	1	0	0	2	1	1	0	9	4	11	3	0	0	5	3	0	3	4	1	1	0	5	4	7	0	2
ENSBTAG00000002179	5	2	0	1	2	1	1	0	0	0	5	2	0	4	1	5	4	0	1	8	0	5	0	1	55	53	74	7	4	10	7	6	15	12	3	5
ENSBTAG00000002180	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	3	3	4	2	0	2	0	1	0
ENSBTAG00000002181	2	0	0	5	1	0	0	0	2	6	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000002182	0	3	2	5	0	0	2	0	0	1	13	1	20	5	3	2	0	4	2	10	0	2	0	1	157	116	171	0	4	0	1	0	0	3	1	1
ENSBTAG00000002184	0	3	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	2	0	0	4	4	0	0	1	1	1	3	0	3	0	3	0	1
ENSBTAG00000002185	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	2	1	0	2	1	0	150	173	150	0	0	0	0	0	0	0	0	0
ENSBTAG00000002186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002187	7	9	6	13	2	0	0	1	0	4	12	5	13	4	8	6	4	2	0	13	1	5	3	3	996	998	1232	1	4	0	1	0	2	8	1	0
ENSBTAG00000002188	0	1	0	1	0	0	0	0	0	1	0	0	0	4	1	2	4	0	1	0	0	1	1	3	0	0	0	5	4	5	5	3	7	1	2	0
ENSBTAG00000002189	0	0	0	0	0	0	1	0	0	1	2	0	0	0	1	1	9	3	4	0	0	1	0	1	28	10	32	3	3	0	0	2	1	2	0	0
ENSBTAG00000002190	22	31	3	7	13	7	2	5	0	17	12	5	22	3	7	22	5	5	2	27	5	5	10	8	1988	1728	2849	45	14	19	11	3	17	32	20	14
ENSBTAG00000002191	3	14	5	0	0	0	6	1	1	6	0	0	0	17	9	9	2	2	3	10	0	3	5	5	216	112	280	9	8	2	3	0	6	4	2	1
ENSBTAG00000002192	0	1	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	6	0	0	1	0	1	15	18	17	0	0	0	0	0	0	0	0	0
ENSBTAG00000002194	2	0	0	5	8	6	0	9	2	8	3	6	7	0	3	3	1	1	0	1	4	0	9	6	0	0	2	0	0	1	0	0	1	0	1	0
ENSBTAG00000002196	2	1	3	1	0	0	0	1	0	0	5	1	23	0	1	0	0	5	1	4	1	1	0	4	387	469	378	1	0	0	0	0	0	0	0	0
ENSBTAG00000002199	0	4	5	3	6	4	0	0	0	3	9	2	0	1	3	4	0	0	1	4	0	3	1	2	3	3	3	2	1	7	0	6	3	0	2	0
ENSBTAG00000002201	1	0	4	3	4	0	0	0	0	2	3	2	0	0	0	0	1	2	1	7	0	0	1	3	65	67	85	3	1	0	0	0	0	3	2	0
ENSBTAG00000002202	0	1	1	0	0	0	0	0	0	2	0	0	1	0	0	2	3	0	3	0	1	0	4	0	42	20	66	2	0	0	1	0	1	1	1	0
ENSBTAG00000002203	9	9	3	18	4	0	3	3	2	3	13	4	6	2	8	4	8	2	5	12	1	3	3	3	379	240	411	5	2	1	2	0	2	14	3	0
ENSBTAG00000002204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	0	0	1	0	0	0	1	0	0
ENSBTAG00000002206	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	2	2	4	1	1	1	0
ENSBTAG00000002209	5	4	2	10	1	0	4	1	0	11	13	1	1	12	4	10	11	9	3	15	2	9	2	4	346	254	427	6	0	2	2	0	4	7	3	0
ENSBTAG00000002210	11	15	10	13	7	1	0	0	4	4	15	2	1	12	7	4	10	1	6	10	0	5	4	6	485	375	519	15	8	12	4	2	5	20	10	3
ENSBTAG00000002211	6	7	6	2	8	0	1	4	0	7	5	0	1	7	9	2	5	1	2	10	1	4	2	2	71	29	98	5	3	3	1	4	5	8	3	2
ENSBTAG00000002214	0	0	1	1	2	0	0	1	1	0	0	0	0	0	2	1	0	0	0	0	1	1	1	0	0	0	1	2	0	0	0	2	1	1	0	1
ENSBTAG00000002215	0	0	3	2	1	0	0	0	0	0	0	2	0	0	0	0	2	0	3	2	0	0	4	1	0	0	3	1	0	0	1	0	1	0	0	0
ENSBTAG00000002216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002219	0	4	0	3	0	0	2	0	0	0	0	0	1	4	0	0	4	0	0	2	3	4	3	0	55	23	59	3	4	1	0	0	1	1	2	0
ENSBTAG00000002220	5	8	19	29	15	1	4	0	2	6	14	11	23	4	8	6	2	4	3	27	2	16	6	6	742	922	868	2	4	4	5	0	4	4	2	1
ENSBTAG00000002223	3	2	4	6	3	1	2	2	0	3	17	2	15	5	1	2	0	1	3	7	0	5	3	3	112	83	125	6	3	3	2	1	2	1	2	3
ENSBTAG00000002224	8	25	1	6	9	0	3	1	0	12	6	0	0	20	10	25	15	22	7	19	0	17	27	20	68	51	81	36	23	29	25	59	38	43	29	28
ENSBTAG00000002226	4	4	1	0	0	0	0	0	0	0	2	0	0	2	0	1	1	2	0	5	0	2	2	0	47	18	45	5	2	0	0	0	2	3	0	0
ENSBTAG00000002227	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002231	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000002232	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	2	0	0	0	0	10	7	16	0	0	0	0	0	0	1	0	0
ENSBTAG00000002233	0	9	1	1	0	0	38	3	0	1	0	0	0	10	0	2	7	3	14	1	0	1	4	4	14	8	25	4	2	2	0	4	0	2	1	1
ENSBTAG00000002236	13	10	3	11	0	2	2	3	0	10	3	0	0	7	3	5	2	2	0	3	1	0	6	6	597	469	776	12	5	2	3	0	1	10	3	0
ENSBTAG00000002238	1	4	0	7	2	1	0	1	0	1	2	1	0	2	6	4	8	1	3	9	2	5	1	6	75	42	88	8	4	2	2	2	2	2	2	3
ENSBTAG00000002240	1	2	0	1	0	0	0	0	0	2	3	0	0	1	1	3	0	0	0	9	0	1	0	2	178	166	188	5	2	2	0	8	4	5	3	6
ENSBTAG00000002242	8	5	3	9	0	0	1	0	3	3	5	4	4	2	3	3	0	1	4	1	0	3	0	1	253	202	261	2	4	0	1	0	3	1	7	0
ENSBTAG00000002243	1	3	0	3	0	5	0	0	0	0	1	0	1	2	1	0	0	0	0	4	0	2	0	3	77	54	98	3	1	1	0	0	3	3	1	0
ENSBTAG00000002245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002247	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	0	0	0	0	0	0	0
ENSBTAG00000002249	16	36	32	13	7	4	10	13	4	32	11	7	2	49	26	34	53	50	22	34	23	36	37	18	18	11	28	56	41	32	42	35	83	55	31	53
ENSBTAG00000002251	1	4	0	3	0	0	0	0	0	1	0	0	0	0	4	1	1	0	1	5	0	2	0	0	32	29	37	1	1	0	0	0	0	0	0	0
ENSBTAG00000002252	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	4	0	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSBTAG00000002253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002256	0	2	0	2	1	0	0	0	0	0	2	0	0	0	1	2	3	0	2	1	0	1	0	0	115	189	129	1	0	0	1	0	3	1	0	0
ENSBTAG00000002257	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002258	1	0	0	0	1	0	0	4	1	1	0	0	0	5	0	1	0	3	0	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	1
ENSBTAG00000002259	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	115	83	127	6	0	0	1	0	1	2	3	0
ENSBTAG00000002260	3	5	7	1	1	2	0	3	2	2	1	4	0	2	4	5	5	3	3	12	2	4	4	2	66	47	92	5	2	3	1	0	3	6	1	1
ENSBTAG00000002261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002266	6	2	0	7	1	1	0	1	0	1	3	1	10	2	2	6	2	0	0	8	0	4	0	0	94	102	100	3	1	0	0	0	0	2	0	0
ENSBTAG00000002267	0	10	2	4	2	14	2	0	0	2	4	0	0	4	1	7	1	0	0	6	0	3	0	1	246	261	314	8	3	1	1	0	1	8	3	1
ENSBTAG00000002271	2	2	9	2	1	0	0	1	0	9	1	0	8	6	1	2	2	1	4	11	1	2	6	3	289	340	362	12	4	12	0	1	2	4	5	2
ENSBTAG00000002272	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	1	0	108	111	108	3	1	0	0	0	1	1	0	0
ENSBTAG00000002273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSBTAG00000002275	10	1	3	3	3	0	0	0	0	1	6	1	0	3	1	2	11	0	0	2	0	5	2	0	313	370	343	3	0	0	1	0	0	4	4	1
ENSBTAG00000002277	0	3	6	2	0	0	0	0	0	5	1	0	0	0	1	1	0	0	3	5	1	1	1	0	38	19	54	6	2	0	0	0	1	3	1	0
ENSBTAG00000002278	0	1	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	3	0	0	0	0	0	1	5	6	4	1	0	0	1	1	0	0	0	0
ENSBTAG00000002279	26	30	13	13	5	4	12	4	2	19	26	6	17	11	8	18	10	8	28	46	10	26	17	17	888	1218	1084	29	22	25	3	3	21	23	23	11
ENSBTAG00000002280	40	47	14	19	7	4	9	4	2	12	23	3	11	6	12	14	15	7	8	47	8	10	6	12	969	1124	1260	21	9	6	2	1	9	16	5	4
ENSBTAG00000002281	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	6	0	0	0	0	0	0	0	0	0
ENSBTAG00000002282	20	23	4	47	18	16	6	2	2	17	33	15	30	20	20	9	34	26	14	24	6	23	15	12	2362	1824	2302	12	25	0	0	2	7	15	12	3
ENSBTAG00000002283	1	6	2	1	1	0	0	0	0	0	2	4	1	1	2	1	0	0	1	2	1	2	1	2	2	1	12	0	0	0	0	0	0	0	0	0
ENSBTAG00000002284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002286	0	3	0	7	0	12	0	0	0	1	1	2	7	0	1	5	2	4	1	4	0	5	0	3	189	168	209	5	1	3	0	1	2	0	1	2
ENSBTAG00000002287	15	20	14	5	8	5	2	2	0	8	13	4	4	0	2	7	7	4	1	25	2	6	2	6	365	384	606	8	1	2	0	0	5	6	2	1
ENSBTAG00000002288	0	0	0	1	0	0	30	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002290	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	15	61	0	0	0	0	0	0	0	0	0
ENSBTAG00000002291	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	56	53	76	1	0	0	0	1	0	0	0	0
ENSBTAG00000002292	5	3	1	10	4	0	0	0	0	0	3	1	0	0	2	2	0	0	3	3	2	2	1	2	12	24	16	1	0	0	0	0	0	0	0	0
ENSBTAG00000002293	4	9	6	3	0	0	0	1	0	1	0	1	0	0	0	1	0	1	2	1	1	1	3	0	323	501	469	5	1	2	0	0	0	3	1	0
ENSBTAG00000002294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002295	7	8	2	10	3	6	1	3	0	7	12	0	5	1	4	3	2	0	1	16	1	2	7	0	252	214	311	7	1	5	0	0	5	8	2	1
ENSBTAG00000002296	5	15	4	8	7	2	2	3	3	12	17	2	9	6	15	22	8	3	10	11	3	6	8	13	686	818	852	24	25	15	13	8	21	15	10	30
ENSBTAG00000002297	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0
ENSBTAG00000002298	1	6	0	1	0	6	0	0	0	1	2	3	1	0	2	2	0	1	2	2	0	0	0	1	30	39	28	4	0	2	0	0	0	4	0	0
ENSBTAG00000002299	1	0	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	0	100	86	103	7	4	1	4	0	1	1	1	2
ENSBTAG00000002300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002302	0	0	4	9	0	0	0	2	2	1	3	4	3	0	0	0	4	4	0	0	7	0	0	0	370	293	424	1	1	0	0	0	1	2	0	0
ENSBTAG00000002303	5	9	13	1	1	0	5	0	0	10	0	0	0	5	1	16	0	1	0	2	2	0	3	3	419	334	794	4	4	7	2	0	2	5	6	4
ENSBTAG00000002305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	1	0	0
ENSBTAG00000002306	1	1	0	6	0	0	9	0	0	1	4	2	7	2	1	4	0	2	2	5	2	7	1	1	227	240	226	1	2	1	0	0	0	3	3	0
ENSBTAG00000002309	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
ENSBTAG00000002311	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002313	16	32	14	16	16	17	9	39	0	16	17	3	1	10	12	27	10	8	11	22	16	12	26	13	353	355	582	29	15	24	5	9	17	25	12	14
ENSBTAG00000002315	5	0	0	5	0	0	0	0	0	1	4	0	1	1	0	1	0	1	0	0	0	2	0	1	74	54	72	2	0	1	0	0	0	1	2	0
ENSBTAG00000002316	1	2	1	0	4	0	3	4	1	0	0	0	0	0	0	1	1	0	0	5	0	0	0	1	5	2	6	0	1	0	0	0	1	2	1	0
ENSBTAG00000002317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
ENSBTAG00000002321	5	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	3	3	3	4	0	3	0	1	73	42	77	1	0	2	0	1	0	1	0	0
ENSBTAG00000002323	7	5	0	3	0	0	1	0	1	0	1	0	2	3	0	2	0	5	0	6	0	0	0	2	177	141	202	6	0	1	1	0	3	0	3	1
ENSBTAG00000002326	75	164	57	181	45	88	8	2	3	43	159	79	228	129	91	93	105	61	50	297	29	174	44	64	989	835	956	5	7	1	3	1	3	8	9	1
ENSBTAG00000002327	8	1	1	9	1	0	0	1	0	0	0	0	6	7	4	0	0	0	0	3	2	0	1	0	68	45	63	0	0	0	0	6	1	1	0	1
ENSBTAG00000002328	9	12	1	9	4	1	2	2	1	9	5	0	0	22	10	12	13	12	19	6	4	4	21	3	306	209	464	13	9	8	9	10	13	14	7	6
ENSBTAG00000002329	61	35	4	43	35	2	15	15	23	25	45	38	13	13	9	30	29	19	26	30	20	18	37	30	18	47	28	51	67	36	15	11	56	40	32	22
ENSBTAG00000002330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002331	3	2	6	3	2	0	0	0	0	0	5	7	25	3	0	4	0	4	3	17	1	3	5	1	58	81	52	4	2	2	0	0	3	2	0	0
ENSBTAG00000002332	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	122	188	145	1	0	0	0	0	0	1	0	0
ENSBTAG00000002333	2	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	6	1	0	611	585	455	11	5	3	3	0	2	11	1	3
ENSBTAG00000002335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002336	0	3	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	114	87	154	0	0	1	0	0	0	0	0	1
ENSBTAG00000002340	0	13	0	8	3	0	2	1	0	1	0	1	17	3	5	2	0	3	0	1	0	4	1	0	910	708	712	0	3	0	0	3	2	0	3	0
ENSBTAG00000002341	10	29	8	5	12	7	3	3	0	13	14	1	2	13	1	17	6	6	6	21	1	22	10	9	2066	2017	2517	73	15	25	13	3	40	58	28	9
ENSBTAG00000002344	3	0	2	1	0	0	0	1	0	0	0	2	4	1	3	1	3	1	4	2	0	3	1	0	202	111	200	2	0	0	0	1	1	1	1	1
ENSBTAG00000002345	1	7	1	5	0	8	7	0	1	1	2	0	1	7	2	4	3	3	8	3	0	1	2	2	110	49	164	11	0	1	3	0	8	2	3	3
ENSBTAG00000002346	4	3	0	9	3	0	22	0	2	2	6	3	2	13	13	6	18	29	21	8	1	4	1	8	40	13	51	5	0	0	1	0	0	1	0	0
ENSBTAG00000002347	0	12	1	1	0	1	0	3	1	1	0	0	2	4	1	4	4	7	1	3	1	4	0	3	264	145	376	16	11	10	1	10	13	11	3	11
ENSBTAG00000002348	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	20	22	31	0	0	0	0	0	0	0	0	2
ENSBTAG00000002349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002350	1	56	1	1	1	0	5	1	0	10	5	0	0	3	2	14	1	8	8	4	0	0	9	2	45	22	57	66	96	99	38	137	128	61	39	215
ENSBTAG00000002352	6	17	24	26	0	6	3	8	2	17	11	2	5	23	28	13	22	10	3	13	4	24	16	4	444	298	631	7	5	0	1	1	2	7	2	3
ENSBTAG00000002354	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	1	0	0	0	1	0
ENSBTAG00000002355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002356	1	16	6	16	1	3	0	2	0	4	4	0	0	2	4	6	5	0	6	3	1	1	6	3	181	111	243	0	9	6	0	8	5	3	5	1
ENSBTAG00000002357	1	10	1	9	5	0	0	1	1	2	0	6	3	0	1	2	1	1	1	7	2	6	1	1	260	276	341	2	2	1	0	0	2	6	3	0
ENSBTAG00000002361	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0	0	1	0	45	20	45	3	0	1	0	0	0	1	1	0
ENSBTAG00000002362	1	2	0	7	3	2	1	0	4	0	2	0	0	0	0	2	3	0	1	2	0	2	6	3	30	47	49	3	1	0	0	0	2	3	2	1
ENSBTAG00000002363	4	3	6	3	0	0	1	0	0	0	0	0	1	3	10	6	1	3	10	3	0	2	1	0	28	10	37	0	0	0	0	0	0	1	0	0
ENSBTAG00000002367	1	1	6	0	2	0	1	0	1	0	1	2	4	1	0	4	2	1	5	7	1	0	0	5	15	11	23	1	0	0	0	0	1	1	0	1
ENSBTAG00000002368	3	0	0	4	0	0	2	1	1	6	0	0	1	2	1	4	14	5	2	9	5	1	4	8	4	2	6	5	1	2	1	2	1	1	0	0
ENSBTAG00000002369	0	4	1	6	0	0	13	3	4	1	1	2	2	2	3	0	3	10	16	1	0	0	2	0	1	0	1	2	1	0	1	0	0	0	0	0
ENSBTAG00000002370	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	43	31	60	0	0	1	0	0	0	0	0	0
ENSBTAG00000002374	1	4	5	1	0	0	3	3	0	2	1	0	4	0	1	1	11	0	3	5	1	5	2	1	15	6	19	1	0	1	0	0	0	1	0	1
ENSBTAG00000002376	3	1	3	4	4	1	0	0	0	3	9	3	5	1	2	0	0	0	0	1	0	5	0	0	279	316	281	1	2	0	0	0	0	3	1	1
ENSBTAG00000002377	4	2	0	3	1	0	0	2	0	0	1	2	9	5	1	0	0	0	0	7	0	3	2	1	298	211	317	4	0	0	0	0	1	1	4	1
ENSBTAG00000002378	23	37	25	48	25	3	10	18	7	22	31	4	12	42	13	26	21	29	6	23	14	44	13	19	628	355	825	24	31	14	9	6	18	41	25	6
ENSBTAG00000002380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSBTAG00000002381	2	19	6	2	0	0	9	5	0	12	8	0	2	10	1	12	3	7	8	12	1	0	9	4	183	111	296	6	8	8	6	15	10	13	7	5
ENSBTAG00000002382	2	3	1	7	1	0	1	0	0	1	0	2	4	1	1	3	0	2	1	4	0	2	1	3	176	203	182	5	2	3	0	0	4	1	1	0
